"id","title","address ","arv","cardiovascular","dental","department ","diabetes","emergency ","free_obstetric_care_program   ","general_consultation","hypertension","institution_code","intensive_care","laboratory","latitude ","longitude","malaria","number_of_adult_beds","number_of_pediatric_beds","obgyn","operating_room","orl ","palliative_care","pediatrics","pharmacy","physical_therapy","psychology_service","section","status","surgery","telephone","town ","type","vaccination"
"111099","Bon Berger/Bassin"," ","0","0","1","ARTIBONITE  ","1","0","0","1","1","51107","0","1","19.548100000","-72.69710000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GONAIVES","CSL","1"
"111100","Raboteau "," ","0","1","0","ARTIBONITE  ","0","0","1","0","0","51108","0","0","19.435199999","-72.69769999 ","0","0 ","0","0","0","0","1","0","0","1","0"," ","Publique","0","","GONAIVES","CAL","0"
"111102","Poteau"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","51110","0","0","19.517199999","-72.62160000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GONAIVES","CAL","1"
"111103","La Pierre "," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","51111","0","0","19.453499999","-72.73539999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","GONAIVES","CAL","1"
"111104","Disp Brunette"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","51112","0","0","19.4934","-72.6256 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GONAIVES","CAL","1"
"111105","Disp Terre Blanche"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","51113","0","1","19.0713","-72.6797 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GONAIVES","CAL","1"
"111106","SSPE de Grand Boucan"," ","0","0","0","NIPPES  ","0","1","0","1","1","103201","0","0",""," ","0","3 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","GRAND BOUCAN","CSL","1"
"111107","Centre de Santé Georges Gauvin"," ","0","0","0","OUEST  ","1","1","0","1","1","12301","1","1","18.429600000","-72.76940000 ","1","19 ","4","1","1","0","0","1","1","0","0"," ","Privée","1","","GRAND-GOAVE","CSL","1"
"111108","Centre de Santé de Meyer"," ","0","0","0","OUEST  ","1","1","0","1","1","12302","0","0","18.349900000","-72.71680000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GRAND-GOAVE","CAL","1"
"111109","Disp de Dufour"," ","0","0","0","OUEST  ","0","1","0","1","1","12303","0","0","18.3185","-72.8001 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GRAND-GOAVE","CSL","1"
"111110","Danneau"," ","0","0","0","OUEST  ","0","1","0","1","1","12304","0","0","18.393699999","-72.74769999 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GRAND-GOAVE","CAL","1"
"111111","Disp Baudin"," ","0","0","0","OUEST  ","0","1","0","1","1","12305","0","0",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","GRAND-GOAVE","CAL","1"
"111112","Centre de Santé de Grand Gosier"," ","0","0","0","SUD EST  ","1","1","0","0","0","23201","0","0","18.1865","-71.9182 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","GRAND GOSIER","CSL","1"
"111113","Disp de Bodarie  "," ","0","0","0","SUD EST  ","1","1","0","0","1","23202","0","1","18.260200000","-71.8947 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","GRAND GOSIER","CAL","1"
"111114","CAL Grande Rivière du Nord"," ","0","1","0","NORD  ","0","0","1","0","0","33101","0","0","19.5806","-72.17040000 ","0","0 ","0","0","0","0","1","0","0","1","0"," ","Mixte","0","","GRANDE-RIVIERE DU NORD","CAL","0"
"111115","Disp Méth. De la Tannerie"," ","0","0","0","NORD  ","1","1","0","1","1","33102","0","1","19.6126","-72.17279999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GRANDE-RIVIERE DU NORD","CAL","0"
"111116","Drouin"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","54301","0","1","19.2575","-72.68970000 ","1","4 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GRANDE SALINE","CAL","1"
"111117","Grande Saline (NF)"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","54302","0","0","19.2582","-72.7009 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","GRANDE SALINE","CAL","0"
"111118","Poteneau"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","54303","0","0","19.2582","-72.7009 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","GRANDE SALINE","CAL","0"
"111119","Disp Bon Berger"," ","0","0","1","OUEST  ","1","0","0","1","1","11601","0","1","18.5085","-72.5095 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GRESSIER","CAL","1"
"111120","Centre de Santé de Christianville"," ","0","0","0","OUEST  ","0","0","0","0","0","11602","0","0","18.525099999","-72.55360000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","GRESSIER","CSL","0"
"111121","Centre de Santé FOSADEC"," ","0","0","0","OUEST  ","0","0","0","1","0","11603","0","0","18.542000000","-72.49689999 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GRESSIER","CSL","0"
"111122","Disp Zev Atizan Lape"," ","0","0","0","OUEST  ","0","0","0","0","0","11605","0","0","18.5085","-72.5095 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GRESSIER","CSL","0"
"111123","Disp morne a bateau"," ","0","0","0","OUEST  ","0","0","0","0","0","11606","0","0","18.547899999","-72.5124 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GRESSIER","CAL","0"
"111124","Centre de santé de Gressier"," ","0","0","0","OUEST  ","0","0","0","0","0","11607","0","0","18.5085","-72.5095 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","GRESSIER","CSL","0"
"111125","Hope Alive clinic"," ","0","0","1","OUEST  ","1","1","0","1","1","11608","0","1","18.4660","-72.4111 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GRESSIER","CSL","1"
"111126","ASDEV"," ","0","0","0","OUEST  ","1","0","0","1","1","11609","0","0",""," ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GRESSIER","CSL","1"
"111127","Centre de santé Haute Sanite"," ","0","0","0","OUEST  ","0","0","0","0","0","11610","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GRESSIER","CSL","0"
"111128","Centre de santé Bon Secours"," ","0","0","0","OUEST  ","1","0","0","1","1","11611","0","0","18.525922","-72.335068 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GRESSIER","CAL","1"
"111129","Dsipensaire CS L'Union"," ","0","0","0","OUEST  ","0","0","0","0","0","11612","0","0",""," ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GRESSIER","CSL","0"
"111132","David 6e section"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52102","0","0","19.732600000","-72.72750000 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","GROS-MORNE","CAL","1"
"111133","Pendu  5e section"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52103","0","0","19.787299999","-72.73350000 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111134","Riv Mancelle  2e section"," ","0","0","0","ARTIBONITE  ","0","0","0","1","1","52104","0","0","19.665500000","-72.69780000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111135","SOS France  4e section"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52105","0","1","19.670999999","-72.68399999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GROS-MORNE","CSL","1"
"111136","Treuil"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52106","0","0","19.763400000","-72.65800000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111137","Moulin"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52107","0","0","19.647099999","-72.71980000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GROS-MORNE","CAL","1"
"111138","Pérou"," ","0","0","0","ARTIBONITE  ","0","1","0","1","0","52108","0","0",""," ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","GROS-MORNE","CAL","1"
"111139","Verneille"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52109","0","0","19.7727","-72.67270000 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111140","Disp Charbe"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52110","0","0","19.7015","-72.7055 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111141","Disps Corail"," ","0","0","0","ARTIBONITE  ","0","1","0","1","0","52111","0","0","19.7015","-72.7055 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111142","Clinique Jolivert"," ","0","0","0","ARTIBONITE  ","1","1","0","1","1","52112","0","1","19.672","-72.6778 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111143","Disp Décaussière"," ","0","0","0","ARTIBONITE  ","0","1","0","1","1","52113","0","0","19.7","-72.71 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","GROS-MORNE","CAL","1"
"111145","Centre de Santé de Marmont"," ","0","0","0","CENTRE  ","1","0","0","1","1","61101","0","0","19.067399999","-71.98350000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","HINCHE","CSL","1"
"111146","Disp la Belle Onde"," ","0","0","0","CENTRE  ","0","1","0","1","1","61102","0","0","19.1678","-72.04999999 ","0","1 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","HINCHE","CAL","1"
"111147","Disp de Montegrande"," ","0","0","0","CENTRE  ","0","0","0","1","1","61103","0","0","19.2603","-71.9396 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","HINCHE","CAL","1"
"111148","Disp des Abricots"," ","0","0","0","CENTRE  ","0","0","0","0","0","61104","0","0","19.067799999","-72.11669999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","HINCHE","CAL","0"
"111149","Disp de Los Palis "," ","0","0","0","CENTRE  ","1","0","0","1","1","61105","0","0","19.2603","-71.9396 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","HINCHE","CAL","1"
"111150","Clinique de l’incarnation de Pandiasou"," ","0","0","0","CENTRE  ","1","1","0","1","1","61106","0","1","19.1443","-72.0190 ","1","2 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","HINCHE","CSL","1"
"111151","Disp Withney Clinic"," ","0","0","1","CENTRE  ","1","1","0","1","1","61107","0","1",""," ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","HINCHE","CAL","1"
"111152","Disp de Basin Zim"," ","0","0","0","CENTRE  ","0","0","0","1","1","61108","0","0","19.2603","-71.9396 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","HINCHE","CAL","1"
"111153","Dispesaire de Los Palma (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","61109","0","0","19.1443","-72.0190 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","HINCHE","CAL","0"
"111154","Disp de Dos Palais (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","61110","0","0","19.143837","-71.939903 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","HINCHE","CAL","0"
"111155","Ile à Vache"," ","0","1","0","SUD  ","0","1","0","1","1","71601","0","1","18.084399999","-73.66670000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","ILE-A-VACHE","CSL","1"
"111158","CSLdes Orangers"," ","0","0","0","SUD EST  ","1","1","0","0","1","21101","0","1","18.261199999","-72.50849999 ","0","1 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CSL","1"
"111159","CSL PROFAMIL (F)"," ","0","0","0","SUD EST  ","0","0","0","0","0","21102","0","0","18.2376","-72.53140000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JACMEL","CSL","0"
"111160","Disp Cyvadier"," ","0","0","0","SUD EST  ","1","1","0","0","1","21103","0","1","18.2285","-72.46639999 ","0","1 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CAL","1"
"111161","Disp La Montagne"," ","0","0","0","SUD EST  ","1","1","0","0","1","21104","0","1","18.2964","-72.5241 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CAL","1"
"111162","Disp Marbial"," ","0","0","0","SUD EST  ","0","0","0","0","0","21105","0","0","18.334499999","-72.47190000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CAL","0"
"111163","Disp La Montagne la Voûte "," ","0","0","0","SUD EST  ","1","1","0","0","1","21106","0","1","18.327299","-72.498465 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CAL","1"
"111164","Disp La Vanneau"," ","0","0","0","SUD EST  ","1","1","0","0","1","21107","0","1","18.259499999","-72.60790000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CAL","1"
"111165","Disp Notre Dame de Lourdes "," ","0","0","0","SUD EST  ","0","0","0","0","0","21108","0","0","18.328399999","-72.50929999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JACMEL","CAL","0"
"111166","Disp Bellevue la Montagne"," ","0","0","0","SUD EST  ","1","1","0","0","0","21109","0","1","18.2964","-72.5241 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","JACMEL","CAL","1"
"111167","Disp Lafond"," ","0","0","0","SUD EST  ","1","1","0","0","1","21110","0","1","18.2821","-72.51789999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JACMEL","CAL","1"
"111168","Centre de Fosref (F)"," ","0","0","0","SUD EST  ","0","0","0","0","0","21111","0","0","18.236799999","-72.5334 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JACMEL","CSL","0"
"111169","Centre a lits Christian Martinez (F)"," ","0","0","0","SUD EST  ","0","0","0","0","0","21112","0","0","18.2964","-72.5241 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JACMEL","CAL","0"
"111170","Disp Caritas "," ","0","0","0","SUD EST  ","0","0","0","0","0","21113","0","0","18.5698","-72.3232 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JACMEL","CAL","0"
"111173","Bord de Mer"," ","0","0","0","NORD OUEST  ","1","1","0","1","1","93402","0","0","19.9069","-73.19580000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEAN-RABEL","CSL","1"
"111174","La Montagne"," ","0","0","1","NORD OUEST  ","0","1","0","1","1","93403","0","0","19.8300","-73.1278 ","1","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JEAN-RABEL","CSL","0"
"111175","La Coma"," ","0","0","0","NORD OUEST  ","1","1","0","1","0","93404","0","0","19.8813","-73.07609999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","JEAN-RABEL","CSL","1"
"111176","Guinaudée"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","93405","0","0","19.831700000","-73.13349999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","JEAN-RABEL","CSL","0"
"111177","La Réserve"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93406","0","0","19.8300","-73.1278 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","JEAN-RABEL","CSL","1"
"111178","Gombo"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93407","0","0","19.802099999","-73.07810000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","JEAN-RABEL","CSL","1"
"111179","Raymond"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93408","0","0","19.8300","-73.1278 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","JEAN-RABEL","CSL","1"
"111180","Dubois"," ","0","0","0","NORD OUEST  ","0","1","0","1","0","93409","0","1","19.8300","-73.1278 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","JEAN-RABEL","CSL","0"
"111181","Cabaret"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93410","0","0","19.876300000","-73.01399999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEAN-RABEL","CSL","1"
"111182","K-Philippe"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93411","0","0","19.804600000","-73.1083 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","JEAN-RABEL","CSL","0"
"111183","Boucan Patriot"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93412","0","0","19.8752","-72.6177 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","JEAN-RABEL","CSL","1"
"111184","Port à l’Ecu"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93413","0","0","19.8300","-73.1278 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","JEAN-RABEL","CSL","1"
"111185","Café Paul"," ","0","0","0","NORD OUEST  ","1","1","0","1","0","93414","0","0","19.8612","-73.09789999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","JEAN-RABEL","CSL","1"
"111186","La Bellée"," ","0","0","0","NORD OUEST  ","0","0","0","1","1","93415","0","0","19.7559","-73.14929999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JEAN-RABEL","CSL","0"
"111187","Grann Lison"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","93416","0","0","19.838899999","-73.20539999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","JEAN-RABEL","CSL","1"
"111188","Croix Sauval"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","93417","0","0","19.8657","-73.13819999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","JEAN-RABEL","CSL","0"
"111190","Haitian Health Foundation"," ","0","1","1","GRANDE ANSE  ","1","1","0","1","1","81101","0","1","18.6419","-74.12260000 ","1","0 ","0","0","0","0","1","0","1","1","0"," ","Privée","0","","JEREMIE","CSL","1"
"111191","Centre médico social de Gebeau"," ","0","1","1","GRANDE ANSE  ","1","1","0","1","1","81102","0","1","18.623200000","-74.11159999 ","1","0 ","0","0","0","0","1","0","1","0","0"," ","Privée","0","","JEREMIE","CSL","1"
"111192","Sainte Thérèse de l’Enfant Jésus"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","81103","0","0","18.636800000","-74.18619999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEREMIE","CSL","1"
"111193","Notre Dame du Perpétuel Secours de Latibolière"," ","0","0","0","GRANDE ANSE  ","0","1","0","1","0","81104","0","0","18.596399999","-74.13790000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEREMIE","CSL","1"
"111194","Siloé de Léon"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","81105","0","0","18.546700000","-74.11140000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JEREMIE","CSL","0"
"111195","SSPE de Mackandal"," ","0","0","0","GRANDE ANSE  ","1","0","0","1","1","81106","0","0","18.648399999","-74.11549999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEREMIE","CSL","1"
"111196","SSPE de Marfranc"," ","0","0","0","GRANDE ANSE  ","0","0","0","1","1","81107","0","0","18.5884","-74.2089 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEREMIE","CSL","1"
"111197","Notre Dame de l’Assomption de Numéro deux"," ","0","0","0","GRANDE ANSE  ","0","0","0","0","0","81108","0","0","18.6624","-74.1575 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","JEREMIE","CSL","0"
"111198","Bon Pasteur  de Prévilé"," ","0","0","0","GRANDE ANSE  ","1","1","0","1","1","81109","0","0","18.537500000","-74.15749999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","JEREMIE","CSL","1"
"111199","Centre Immaculé Conception de Ste Hélène"," ","0","1","0","GRANDE ANSE  ","1","1","0","1","1","81110","0","1","18.6387","-74.11220000 ","1","0 ","0","0","0","0","1","0","1","1","0"," ","Privée","0","","JEREMIE","CSL","1"
"111200","Centre de Santé de Kenscoff "," ","0","0","0","OUEST  ","1","1","0","1","1","11501","0","1","18.4043","-72.2897 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","KENSCOFF","CSL","1"
"111201","Disp de Bolosse (mission baptiste)"," ","0","0","0","OUEST  ","0","0","0","0","0","11502","0","0","18.4043","-72.2897 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","KENSCOFF","CAL","0"
"111202","Hôpital de Fermathe (mission baptiste)"," ","1","1","1","OUEST  ","1","1","0","1","1","11503","1","1","18.4670","-72.2939 ","1","80 ","5","0","1","1","1","1","1","1","0"," ","Privée","1","","KENSCOFF","CAL","1"
"111203","Disp de  Greffin (mission baptiste)"," ","0","0","0","OUEST  ","0","0","0","0","0","11504","0","0","18.4043","-72.2897 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Publique","0","","KENSCOFF","CSL","0"
"111204","Disp de Robin  (mission baptiste)"," ","0","0","0","OUEST  ","1","1","0","1","1","11505","0","0","19.6438","-72.3334 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","KENSCOFF","CAL","1"
"111206","Disp. Notre Dame Perpétuel Secours (Furcy)"," ","0","0","0","OUEST  ","0","0","0","0","0","11507","0","0","18.4043","-72.2897 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","KENSCOFF","CAL","0"
"111207","Disp d’Athis"," ","0","0","0","OUEST  ","0","0","0","0","0","11508","0","0","18.4043","-72.2897 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","KENSCOFF","CAL","0"
"111208","Disp Godey (Afè nèg kombit)"," ","0","0","0","OUEST  ","0","0","0","0","0","11509","0","0","19.6438","-72.3334 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","KENSCOFF","CAL","0"
"111209","Disp Dumisseau (Afè nèg kombit)"," ","0","0","0","OUEST  ","0","0","0","0","0","11510","0","0","18.425799999","-72.23869999 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","KENSCOFF","CAL","0"
"111210","Disp aux  cadets  (Afè nèg kombit)"," ","0","0","0","OUEST  ","0","0","0","0","0","11511","0","0","18.4043","-72.2897 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","KENSCOFF","CAL","0"
"111211","SSPE de Morisseaux"," ","0","0","0","NIPPES  ","0","1","0","1","1","102302","0","0","18.3769","-73.4359 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","L'ASILE","CSL","1"
"111212","SSPE de Béthesda de Fleurant (F)"," ","0","0","0","NIPPES  ","0","0","0","0","0","102303","0","0","18.372841","-73.496559 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","L'ASILE","CSL","0"
"111213","SSPE de Changieux"," ","0","0","0","NIPPES  ","0","1","0","1","1","102304","0","0","18.372654","-73.528113 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Publique","0","","L'ASILE","CSL","1"
"111215","Disp Lagon"," ","0","0","0","ARTIBONITE  ","1","0","0","1","0","51302","0","0","19.36","-72.62 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","L'ESTERE","CAL","1"
"111216","New Testament la Croix Perisse"," ","0","0","1","ARTIBONITE  ","1","0","0","1","1","51303","0","1","19.347000000","-72.57210000 ","1","2 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","L'ESTERE","CSL","1"
"111217","La Chapelle"," ","0","0","0","ARTIBONITE  ","0","0","0","0","0","53301","0","0","18.915199999","-72.31640000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","LA CHAPELLE","CSL","0"
"111219","Haut Plaine"," ","0","0","0","NORD OUEST  ","0","1","0","1","0","91202","0","1","20.011700000","-72.66360000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","LA TORTUE","CSL","1"
"111220","La Vallée"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","91203","0","0","20.039400000","-72.86419999 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","LA TORTUE","CSL","1"
"111221","Mare Rouge"," ","0","0","0","NORD OUEST  ","0","0","0","0","0","91204","0","0","20.037700000","-72.79120000 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","LA TORTUE","CSL","0"
"111222","Montry"," ","0","0","0","NORD OUEST  ","0","1","0","1","1","91205","0","0","20.034700000","-72.80830000 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","LA TORTUE","CSL","1"
"111223","Marie Curie"," ","0","0","0","NORD OUEST  ","1","1","0","1","1","91206","0","1","20.0447","-72.7886 ","1","1 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LA TORTUE","CSL","1"
"111224","Centre a lits Joseph"," ","0","1","1","SUD EST  ","1","1","0","0","0","21401","0","1","18.268999999","-72.66620000 ","1","1 ","0","0","0","0","1","0","1","1","0"," ","Mixte","0","","LA VALLeE DE JACMEL","CAL","1"
"111225","Disp Morne a Brûler"," ","0","0","0","SUD EST  ","0","0","0","0","0","21402","0","0","18.2627","-72.7110 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Mixte","0","","LA VALLeE DE JACMEL","CAL","0"
"111226","CSL La Victoire"," ","0","0","0","NORD  ","0","1","0","1","0","34501","0","1","19.339300000","-72.02389999 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Mixte","0","","LA VICTOIRE","CSL","1"
"111227","Disp Saint Joseph"," ","0","0","0","NORD  ","0","0","0","0","0","34502","0","0","19.436387","-72.200492 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LA VICTOIRE","CAL","0"
"111229","Disp Pareidon (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","63103","0","0","18.866679","-71.950696 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LASCAHOBAS","CAL","0"
"111230","Disp Caste (NF)"," ","0","0","0","CENTRE  ","0","0","0","0","0","63104","0","0","18.8667","-71.9507 ","0","0 ","0","0","0","0","0","0","0","0","0"," ","Privée","0","","LASCAHOBAS","CAL","0"
"111232","Disp de Beauséjour"," ","0","0","0","OUEST  ","0","1","0","0","0","12101","0","0","18.4394","-72.5884 ","0","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CAL","0"
"111233","Centre de santé Darbonne"," ","0","0","0","OUEST  ","1","1","0","1","1","12102","0","1","18.4939","-72.59010000 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CSL","1"
"111234","C/S Farnèse Louis Charles de Palmiste a vin"," ","0","0","1","OUEST  ","1","1","0","1","1","12103","0","1","18.427154","-72.642773 ","1","0 ","0","0","0","0","0","0","1","0","0"," ","Privée","0","","LEOGANE","CAL","1"
